sid,freq
4082,21
28712,21
26294,21
3771,21
14731,21
32945,21
19043,21
21796,21
27953,21
19631,21
9308,21
12911,21
14496,21
5210,21
27342,21
23473,21
12273,21
185,21
26403,21
11296,21
15755,21
30901,21
28844,21
16434,21
15551,21
19763,21
21898,21
3899,21
6841,21
30516,21
23752,21
20275,21
17752,21
16993,21
12988,21
18480,21
25592,21
34349,21
2649,21
14397,21
25992,21
21815,21
19490,21
32932,21
15553,21
4713,21
15422,21
25260,21
29511,21
705,21
31433,21
29503,21
30121,21
30921,21
7351,21
27134,21
13882,21
27821,21
14904,21
9828,21
30706,21
22712,21
4419,21
24864,21
15176,21
9649,21
31787,21
1864,21
31620,21
8739,21
833,21
7257,21
19643,21
22696,21
28088,21
32112,21
6532,21
10403,21
8114,21
32442,21
23984,21
23858,21
3463,21
26198,21
2599,21
26806,21
6176,21
3981,21
31542,21
26216,21
21672,21
34283,21
7081,21
32431,21
22401,21
17289,21
26503,21
7874,21
20789,21
30600,21
26165,21
4399,21
15036,21
18318,21
16319,21
12587,21
1848,21
19384,21
10665,21
7604,21
27664,21
15802,21
13908,21
17260,21
19685,21
5014,21
28374,21
18833,21
8158,21
33638,21
24717,21
7919,21
29717,21
1371,21
12355,21
18301,21
6872,21
8257,21
7830,21
19327,21
8306,21
8837,21
18010,21
12782,21
27863,21
3049,21
13249,21
13396,21
21399,21
30160,21
19613,21
17901,21
32484,21
17366,21
21955,21
15927,21
6877,21
15310,21
17110,21
28764,21
8045,21
24670,21
15883,21
30127,21
11328,21
19156,21
13331,21
2818,21
9585,21
28793,21
12560,21
29276,21
10515,21
32122,21
22813,21
28280,21
26079,21
32535,21
14032,21
21967,21
27742,21
8046,21
11410,21
31698,21
27875,21
23464,21
8326,21
25941,21
5401,21
18011,21
18050,21
29767,21
11498,21
21212,21
15231,21
13324,21
9624,21
2305,21
2500,21
26339,21
32119,21
5498,21
28376,21
216,21
22865,21
21202,21
4867,21
7406,21
32482,21
13965,21
25754,21
18129,21
5087,21
19615,21
6774,21
33481,21
29640,21
26984,21
32471,21
18128,21
27514,21
31502,21
21373,21
26389,21
14792,21
19581,21
1399,21
9168,21
19665,21
18471,21
15913,21
32464,21
4075,21
9702,21
27501,21
11016,21
19305,21
23494,21
13284,21
4151,21
11239,21
11390,21
4243,21
22274,21
20635,21
30778,21
24532,21
26579,21
27395,21
16401,21
27397,21
17030,21
3810,21
3298,21
24404,21
22907,21
26882,21
638,21
20485,21
31873,21
13077,21
6668,21
4237,21
33050,21
27760,21
7180,21
26115,21
27248,21
34462,21
21355,21
1801,21
5261,21
26050,21
28217,21
7915,21
31256,21
15628,21
29447,21
19359,21
30783,21
13686,21
19432,21
27714,21
24302,21
27779,21
16762,21
18154,21
12007,21
5389,21
32235,21
18925,21
24539,21
28319,21
6288,21
9108,21
127,21
34554,21
8962,21
12850,21
20201,21
13772,21
2119,21
2910,21
14306,21
28636,21
13037,21
25831,21
275,21
4623,21
8324,21
3484,21
24021,21
10259,21
22377,21
24420,21
919,21
2966,21
31982,21
32512,21
3607,21
15192,21
31861,21
34041,21
9259,21
28828,21
25427,21
658,21
28958,21
15820,21
14063,21
34291,21
34071,21
15127,21
17130,21
14309,21
1808,21
5906,21
12053,21
24814,21
29852,21
2126,21
11894,21
282,21
16839,21
31123,21
24521,21
29835,21
20678,21
14699,21
5360,21
4949,21
31016,21
32,21
4716,21
7064,21
10380,21
10392,21
31145,21
13431,21
3159,21
5922,21
6809,21
23237,21
31368,21
2696,21
19279,21
15385,21
31715,21
18721,21
16506,21
16672,21
10488,21
15265,21
11241,21
29542,21
451,21
11007,21
31090,21
28915,21
2081,21
4472,21
9942,21
29331,21
28698,21
19809,21
19603,21
33075,21
31939,21
32660,21
10881,21
1785,21
23259,21
32612,21
22166,21
17977,21
933,21
2851,21
2614,21
33932,21
33605,21
13648,21
26244,21
19295,21
22958,21
22530,21
7839,21
27727,21
24313,21
4180,21
34028,21
31592,21
23800,21
4899,21
5784,21
28529,21
11906,21
24581,21
20780,21
8904,21
32226,21
18136,21
2115,21
12824,21
6258,21
24128,21
30912,21
32402,21
21985,21
29188,21
18454,21
11606,21
18799,21
32397,21
28944,21
10141,21
14468,21
12313,21
33737,21
25220,21
17150,21
19223,21
6871,21
25428,21
16848,21
24428,21
20069,21
32770,21
31450,21
9858,21
21910,21
16210,21
15100,21
18914,21
22455,21
18681,21
20305,21
20371,21
2112,21
28299,21
4028,21
8556,21
27352,21
29425,21
21473,21
15612,21
22965,21
420,21
27278,21
29457,21
11644,21
28109,21
25231,21
532,21
15267,21
11565,21
5973,21
23256,21
6559,21
15518,21
11398,21
14827,21
12440,21
18936,21
12267,21
6642,21
32118,21
6393,21
20314,21
29230,21
20316,21
18,21
10491,21
7130,21
8091,21
12498,21
2719,21
10294,21
7410,21
17466,21
27272,20
14773,20
21469,20
28325,20
8670,20
12464,20
8294,20
22041,20
5303,20
26855,20
22993,20
26248,20
8140,20
20720,20
5069,20
7861,20
4578,20
6836,20
4789,20
9318,20
11501,20
22183,20
25249,20
1768,20
760,20
18177,20
18974,20
1496,20
24197,20
26250,20
32504,20
4570,20
265,20
3900,20
25739,20
27219,20
11733,20
34605,20
23294,20
18905,20
30003,20
5367,20
12974,20
18930,20
4927,20
7401,20
8445,20
9654,20
8110,20
10855,20
26069,20
1024,20
11796,20
4869,20
20104,20
3328,20
32498,20
529,20
15622,20
28703,20
31700,20
22777,20
19464,20
31970,20
14475,20
8840,20
23659,20
25113,20
27757,20
12938,20
25743,20
33215,20
19410,20
15028,20
29517,20
31366,20
25342,20
10934,20
28713,20
12101,20
25357,20
18679,20
23280,20
15287,20
25049,20
1775,20
1162,20
24543,20
15096,20
32446,20
30543,20
16905,20
21003,20
21974,20
32421,20
7809,20
23307,20
9870,20
32219,20
23713,20
17948,20
138,20
17126,20
20922,20
2556,20
17654,20
25842,20
9232,20
14301,20
17848,20
39,20
16004,20
20510,20
17036,20
7641,20
31904,20
12756,20
19706,20
15084,20
32368,20
12283,20
27691,20
33428,20
7942,20
32756,20
20236,20
6316,20
25114,20
22797,20
30948,20
13442,20
33231,20
27122,20
14060,20
12545,20
33432,20
24843,20
22996,20
29437,20
24840,20
12010,20
26649,20
18903,20
2144,20
14596,20
19418,20
25279,20
5803,20
13818,20
11077,20
1778,20
15316,20
26957,20
31971,20
8877,20
14424,20
18761,20
688,20
32444,20
10985,20
25625,20
29410,20
16884,20
10710,20
7717,20
20726,20
18677,20
11540,20
33906,20
12778,20
9150,20
15293,20
10752,20
18403,20
7965,20
10449,20
153,20
30669,20
29203,20
27063,20
19579,20
15159,20
20702,20
5334,20
2335,20
23985,20
15859,20
34500,20
1731,20
27772,20
34258,20
6297,20
6761,20
24776,20
23339,20
26925,20
12223,20
20778,20
5420,20
33301,20
22649,20
18475,20
30428,20
25568,20
26549,20
24265,20
17532,20
34277,20
30380,20
16698,20
6850,20
33570,20
6356,20
22748,20
17357,20
6688,20
10349,20
31205,20
9526,20
283,20
6424,20
30012,20
13022,20
21724,20
27080,20
6768,20
31449,20
33057,20
1176,20
12787,20
1640,20
23262,20
9149,20
27343,20
5233,20
23008,20
2713,20
17410,20
214,20
12739,20
19452,20
453,20
8175,20
5843,20
23258,20
28866,20
16687,20
26035,20
15137,20
28593,20
26110,20
15384,20
12266,20
32989,20
27793,20
12777,20
33420,20
1472,20
32179,20
11553,20
33919,20
19150,20
2494,20
3232,20
20770,20
32766,20
13518,20
16174,20
30918,20
28817,20
5636,20
6079,20
12906,20
13100,20
15150,20
17960,20
31942,20
19747,20
32039,20
544,20
19113,20
11041,20
13504,20
26921,20
23236,20
30508,20
20402,20
9242,20
5408,20
3278,20
34015,20
11456,20
22475,20
21137,20
32558,20
27574,20
22311,20
21448,20
7982,20
11422,20
5660,20
22651,20
16327,20
11049,20
8344,20
28462,20
30509,20
12229,20
14278,20
20425,20
28865,20
24261,20
27569,20
14444,20
15659,20
2161,20
3738,20
10225,20
14783,20
34288,20
24578,20
26908,20
27884,20
17347,20
20591,20
28445,20
20249,20
18200,20
29365,20
11029,20
23570,20
25909,20
8866,20
16538,20
21481,20
11238,20
17937,20
2873,20
16190,20
11927,20
2870,20
24047,20
32873,20
26088,20
21272,20
8470,20
16333,20
24813,20
20927,20
21107,20
33009,20
6778,20
23347,20
23728,20
19176,20
34433,20
612,20
10550,20
27316,20
4242,20
30979,20
13629,20
14948,20
14856,20
20976,20
993,20
6649,20
679,20
10724,20
17394,20
19462,20
743,20
11490,20
32936,20
15483,20
8418,20
20231,20
4754,20
8510,20
18155,20
28398,20
4876,20
26351,20
32700,20
33778,20
4647,20
12476,20
32425,20
20743,20
3506,20
30732,20
3853,20
17668,20
15152,20
7953,20
3859,20
9500,20
10690,20
18913,20
29873,20
21965,20
15155,20
23484,20
19918,20
8200,20
14347,20
17022,20
29909,20
10761,20
23221,20
15120,20
21822,20
7688,20
5665,20
8499,20
6339,20
31251,20
21161,20
15646,20
1305,20
25607,20
27412,20
26058,20
17096,20
14363,20
11574,20
5914,20
32060,20
31897,20
7840,20
218,20
25579,20
8920,20
1844,20
9842,20
10785,20
27825,20
17180,20
3528,20
31003,20
14858,20
2834,20
16877,20
27806,20
19775,20
10425,20
15487,20
22763,20
24179,20
6118,20
16880,20
8201,20
20972,20
21501,20
34566,20
2708,20
26803,20
21276,20
5342,20
15121,20
10936,20
7319,20
4319,20
12237,20
25265,20
19228,20
4887,20
27801,20
9641,20
15018,20
32289,20
6538,20
33174,20
4147,20
31631,20
16441,20
32102,20
28591,20
8038,20
31601,20
28248,20
10156,20
23422,20
20333,20
12677,20
14685,20
22372,20
21418,20
16459,20
7555,20
10636,20
30636,20
9062,20
15417,20
5996,20
8058,20
18469,20
26495,20
903,20
374,20
27463,20
18262,20
24950,20
32807,20
6986,20
413,20
28541,20
25434,20
381,20
31817,20
19810,20
380,20
11603,20
1878,20
18982,20
4936,20
26486,20
31646,20
14427,20
28589,20
18788,20
13404,20
29761,20
8541,20
23097,20
5027,20
19880,20
30810,20
30118,20
1413,20
13377,20
1873,20
17489,20
5454,20
11107,20
20329,20
8248,20
18276,20
9637,20
6019,20
13179,20
17293,20
29217,20
24438,20
4974,20
11331,20
3163,20
13868,20
16955,20
25920,20
6742,20
30259,20
2644,20
5197,20
1425,20
4967,20
6473,20
34397,20
3960,20
8084,20
12118,20
2622,20
331,20
16977,20
14201,20
3486,20
16216,20
25172,20
12686,20
8525,20
2633,20
12642,20
33346,20
6013,20
2621,20
14939,20
28553,20
18331,20
3653,20
22368,20
18316,20
28236,20
20016,20
12161,20
6030,20
30554,20
20803,20
32139,20
20801,20
29588,20
29781,20
15409,20
604,20
10104,20
11329,20
8790,20
8044,20
30546,20
26950,20
31066,20
18791,20
6215,20
21409,20
27541,20
16792,20
2436,20
13129,20
10098,20
18269,20
3455,20
30038,20
9287,20
28739,20
3482,20
13202,20
6199,20
18815,20
19539,20
4435,20
34139,20
21926,20
19306,20
9794,20
30804,20
9821,20
20879,20
12852,20
25655,20
26704,20
26207,20
32345,20
22388,20
23961,20
33860,20
16193,20
14739,20
24982,20
33873,20
19264,20
21363,20
29751,20
21824,20
11089,20
18817,20
7020,20
25914,19
2755,19
16265,19
26134,19
25409,19
19268,19
21735,19
4506,19
6894,19
4041,19
13160,19
15281,19
25402,19
31545,19
7477,19
614,19
1943,19
16986,19
15720,19
12014,19
18383,19
12178,19
20194,19
5830,19
11114,19
21116,19
2383,19
8869,19
28901,19
197,19
19742,19
28898,19
22734,19
30561,19
21841,19
15908,19
16656,19
30219,19
11102,19
28333,19
25144,19
15498,19
3058,19
11428,19
15928,19
7269,19
9748,19
2284,19
11699,19
27755,19
17854,19
32143,19
25042,19
30383,19
17944,19
30648,19
13643,19
26523,19
27854,19
32980,19
33532,19
34003,19
11653,19
29195,19
4846,19
3061,19
21279,19
25312,19
33764,19
12139,19
20022,19
18940,19
11359,19
7586,19
27304,19
5505,19
33355,19
21953,19
3682,19
4854,19
17434,19
16059,19
31056,19
6056,19
15522,19
33461,19
32294,19
33188,19
8737,19
28631,19
28767,19
21175,19
29830,19
5592,19
33537,19
19454,19
9806,19
20926,19
32884,19
10702,19
12604,19
5361,19
20097,19
4145,19
31766,19
6717,19
6492,19
1722,19
2040,19
13164,19
1658,19
15973,19
12893,19
28997,19
27073,19
33431,19
2365,19
397,19
18829,19
8527,19
28007,19
20921,19
17298,19
9457,19
9342,19
10830,19
10670,19
26801,19
25641,19
25911,19
23480,19
23104,19
19386,19
32859,19
1042,19
16058,19
31514,19
18900,19
22527,19
21706,19
26741,19
24391,19
910,19
19284,19
9577,19
2722,19
30852,19
17027,19
32326,19
14056,19
7476,19
16853,19
10876,19
163,19
20951,19
11297,19
5516,19
5910,19
6716,19
28228,19
24891,19
8031,19
4555,19
14170,19
31792,19
4532,19
22144,19
13477,19
9065,19
17691,19
30032,19
31172,19
30460,19
12618,19
19072,19
1188,19
31638,19
17713,19
18683,19
8065,19
28791,19
15011,19
10913,19
29495,19
30463,19
16410,19
3546,19
1656,19
5504,19
15544,19
16439,19
17732,19
20988,19
10997,19
2507,19
8625,19
6758,19
17235,19
10172,19
19505,19
23254,19
19456,19
28964,19
2451,19
402,19
17924,19
17902,19
10779,19
27226,19
17778,19
20315,19
34221,19
1313,19
9945,19
7891,19
10097,19
579,19
26592,19
19315,19
13012,19
802,19
3880,19
2628,19
11276,19
22118,19
31208,19
22399,19
15915,19
33484,19
10022,19
12506,19
33276,19
33486,19
4131,19
33783,19
33362,19
19460,19
21511,19
8647,19
31523,19
24771,19
26818,19
13800,19
29045,19
15849,19
70,19
5057,19
27922,19
24159,19
30867,19
31424,19
26032,19
1759,19
1006,19
3445,19
7976,19
29905,19
15004,19
18041,19
5747,19
10802,19
11095,19
1509,19
27107,19
31870,19
1067,19
17112,19
12728,19
34507,19
18271,19
3117,19
19936,19
6950,19
11244,19
32091,19
29671,19
20700,19
33852,19
22227,19
18220,19
8731,19
5847,19
20337,19
34374,19
33206,19
13354,19
14403,19
25300,19
19021,19
14471,19
18079,19
17709,19
24546,19
30795,19
22453,19
13457,19
2425,19
3695,19
19166,19
17847,19
28968,19
16607,19
15582,19
33407,19
32893,19
25753,19
24634,19
12626,19
28890,19
28020,19
30557,19
29611,19
4763,19
27746,19
5271,19
33376,19
19674,19
21721,19
25185,19
7318,19
5520,19
7656,19
28134,19
31015,19
20830,19
31207,19
32354,19
30307,19
14897,19
5925,19
22238,19
23933,19
4823,19
19164,19
9323,19
9507,19
11472,19
22679,19
25551,19
26135,19
5010,19
20428,19
24570,19
143,19
33546,19
27282,19
14372,19
32639,19
9188,19
21482,19
20521,19
24378,19
29634,19
33238,19
29180,19
8178,19
13111,19
2395,19
4163,19
16758,19
31061,19
15862,19
26700,19
10077,19
7610,19
25597,19
1405,19
16008,19
9933,19
19404,19
6075,19
23355,19
24068,19
4170,19
20058,19
31361,19
2382,19
30920,19
33353,19
29192,19
28107,19
26900,19
1816,19
8268,19
26622,19
32780,19
455,19
18367,19
27082,19
29358,19
7985,19
12993,19
14399,19
17834,19
18522,19
30438,19
22165,19
26454,19
9588,19
19407,19
23501,19
9411,19
21709,19
14415,19
7549,19
26242,19
22450,19
17385,19
25165,19
17094,19
5278,19
31505,19
3179,19
1094,19
26972,19
33293,19
16356,19
11129,19
28543,19
9880,19
8597,19
8262,19
25544,19
32898,19
21783,19
9267,19
7536,19
1229,19
21064,19
11314,19
25377,19
15408,19
20123,19
2784,19
29256,19
582,19
27281,19
3871,19
23161,19
7785,19
22867,19
10468,19
496,19
995,19
23189,19
2931,19
13383,19
30355,19
23017,19
18156,19
30243,19
34218,19
34334,19
20341,19
24615,19
10213,19
10015,19
21696,19
31660,19
2207,19
3688,19
23672,19
31822,19
2350,19
4397,19
11382,19
33409,19
24256,19
28358,19
8416,19
18708,19
24945,19
9365,19
7826,19
24439,19
23845,19
24593,19
33055,19
19894,19
26352,19
26194,19
9856,19
18181,19
24330,19
15116,19
21078,19
8115,19
16040,19
775,19
8738,19
28120,19
9642,19
17807,19
7340,19
8550,19
20228,19
23349,19
22034,19
691,19
26369,19
5391,19
8975,19
9816,19
830,19
20226,19
15173,19
24053,19
19910,19
33692,19
26161,19
2219,19
2518,19
2808,19
2174,19
16340,19
4631,19
9540,19
8088,19
20619,19
17806,19
25269,19
5122,19
22598,19
6408,19
24630,19
10262,19
8189,19
3322,19
2995,19
946,19
27379,19
3252,19
11393,19
16112,19
30888,19
18422,19
19932,19
25335,19
16694,19
901,19
20129,19
11965,19
20653,19
18575,19
11896,19
18673,19
28605,19
14845,19
7486,19
20977,19
11673,19
9772,19
10363,19
20509,19
19333,19
11385,19
3120,19
12855,19
25988,19
27405,19
21688,19
5962,19
2600,19
9569,19
17792,19
28942,19
8374,19
22087,19
1043,19
31422,19
24566,19
23445,19
8709,19
30744,19
21534,19
9721,19
33837,19
23299,19
11720,19
10418,19
19033,19
29836,19
11957,19
21359,19
6926,19
12469,19
1631,19
26717,19
32623,19
8723,19
22914,19
12976,19
28862,19
15532,19
29942,19
4190,19
14408,19
17349,19
20747,19
26354,19
60,19
20278,19
9862,19
27496,19
16560,19
23030,19
682,19
11876,19
19726,19
30174,19
16258,19
24995,19
19409,19
18678,19
3761,19
28272,19
76,19
27521,19
18489,19
6318,19
29734,19
7263,19
17771,19
7582,19
2311,19
10053,19
3943,19
20154,19
22084,19
24602,19
8005,19
34073,19
4488,19
11365,19
6106,19
12806,19
17336,19
25692,19
7756,19
7601,19
27401,19
26183,19
17881,19
3324,19
6063,19
32646,19
10885,19
8711,19
3070,19
551,19
20532,19
28921,19
13226,19
7845,19
4456,19
8368,19
6405,19
28711,19
3762,19
24560,19
29007,19
534,19
23176,19
389,19
30742,19
33775,19
10087,19
1350,19
23301,19
13238,19
7499,19
27888,19
26153,19
14353,19
19816,19
8032,19
22667,19
5141,19
3498,19
19715,19
10827,19
28932,19
24317,19
17263,19
11433,19
24761,19
13211,19
19506,19
21344,19
5757,19
33939,18
1476,18
31980,18
25546,18
4479,18
3395,18
12181,18
26550,18
29381,18
18354,18
15643,18
15157,18
7455,18
25982,18
4755,18
7403,18
715,18
28759,18
24623,18
13319,18
26866,18
31944,18
27791,18
24849,18
20576,18
12685,18
17812,18
1169,18
34444,18
2880,18
25611,18
7111,18
25583,18
22856,18
3013,18
5037,18
3299,18
33402,18
10264,18
23685,18
25602,18
19555,18
18952,18
8547,18
26301,18
24185,18
1543,18
33010,18
29463,18
9964,18
25507,18
6269,18
12641,18
31691,18
4784,18
15588,18
19001,18
9452,18
23318,18
7469,18
27374,18
8019,18
8345,18
15657,18
22420,18
21037,18
23284,18
11533,18
23239,18
8692,18
5424,18
29971,18
1330,18
11051,18
34285,18
8441,18
9140,18
3591,18
13097,18
15334,18
13596,18
15761,18
17135,18
26585,18
18247,18
22857,18
3000,18
12937,18
26212,18
21067,18
31758,18
6131,18
15475,18
23824,18
25720,18
28482,18
23890,18
24152,18
25430,18
6963,18
22683,18
33361,18
21404,18
1452,18
20971,18
34038,18
30036,18
6061,18
17595,18
2790,18
2589,18
24653,18
33892,18
24811,18
3619,18
1967,18
11161,18
2152,18
11350,18
29040,18
26733,18
17841,18
29012,18
24498,18
10466,18
30864,18
15917,18
26902,18
6755,18
11419,18
21499,18
1581,18
15298,18
14785,18
3196,18
16572,18
6379,18
25321,18
22532,18
2718,18
21922,18
13462,18
954,18
7218,18
30954,18
11512,18
12515,18
16623,18
3273,18
179,18
15816,18
14326,18
6021,18
5443,18
20674,18
15205,18
1346,18
23267,18
1651,18
16223,18
20984,18
27705,18
17992,18
31846,18
15534,18
32239,18
30719,18
32167,18
31372,18
4946,18
22990,18
25580,18
2738,18
442,18
20242,18
15376,18
19289,18
6857,18
5863,18
25163,18
16156,18
25991,18
9058,18
28742,18
25284,18
3300,18
33249,18
13152,18
9135,18
26355,18
24879,18
27612,18
19843,18
9233,18
684,18
10746,18
30087,18
22567,18
15509,18
25870,18
8827,18
31279,18
9129,18
5643,18
20771,18
11683,18
17846,18
7106,18
13695,18
7467,18
15217,18
7456,18
25502,18
26772,18
15230,18
31842,18
4822,18
31451,18
17509,18
25170,18
23263,18
17184,18
20303,18
20777,18
12810,18
19675,18
22793,18
13714,18
6678,18
19080,18
12097,18
5460,18
33916,18
21065,18
20955,18
15141,18
24557,18
9775,18
28725,18
327,18
16030,18
24784,18
15339,18
31153,18
21963,18
25902,18
27951,18
6367,18
33817,18
7429,18
19429,18
15621,18
6319,18
9478,18
34347,18
17793,18
30725,18
1236,18
32719,18
21984,18
13325,18
32474,18
3877,18
24545,18
20864,18
18596,18
28459,18
1151,18
28658,18
32108,18
19382,18
30871,18
29450,18
24966,18
20470,18
27912,18
29995,18
8961,18
9984,18
6152,18
8170,18
6727,18
34503,18
3183,18
20960,18
15530,18
28259,18
2343,18
4098,18
17567,18
7386,18
11397,18
31271,18
17711,18
11732,18
6360,18
15778,18
11584,18
26917,18
1754,18
5117,18
18223,18
31267,18
20113,18
7897,18
34189,18
10734,18
33414,18
1283,18
12183,18
26099,18
29993,18
730,18
12147,18
1664,18
23816,18
19484,18
10641,18
1910,18
8778,18
4762,18
27285,18
12038,18
16082,18
8337,18
30704,18
12409,18
32015,18
18581,18
11169,18
32344,18
3567,18
25836,18
16462,18
917,18
33831,18
19177,18
11272,18
15079,18
3465,18
15623,18
9930,18
18852,18
25794,18
5184,18
10442,18
13710,18
6447,18
9539,18
4164,18
21873,18
13905,18
16471,18
12628,18
8907,18
884,18
31844,18
15779,18
21258,18
20910,18
2000,18
12889,18
27518,18
23703,18
26627,18
31891,18
21703,18
8,18
27936,18
29935,18
5667,18
8211,18
25437,18
33608,18
32716,18
12230,18
3788,18
1760,18
19093,18
28030,18
23226,18
12983,18
21466,18
16244,18
26912,18
20346,18
30910,18
14122,18
30446,18
30581,18
24765,18
29260,18
24216,18
13283,18
34149,18
31331,18
34228,18
3156,18
7238,18
29455,18
5842,18
20958,18
10578,18
8103,18
5343,18
3292,18
21431,18
20115,18
30246,18
22746,18
33234,18
13892,18
18944,18
17673,18
17621,18
12115,18
1178,18
22796,18
23118,18
16842,18
10968,18
7766,18
24691,18
13180,18
4384,18
4392,18
15442,18
5235,18
31130,18
29823,18
28025,18
26706,18
11810,18
405,18
27027,18
13421,18
21597,18
4246,18
24160,18
13140,18
26226,18
7794,18
16271,18
5161,18
31234,18
12946,18
8129,18
2426,18
20693,18
14266,18
3690,18
29998,18
22503,18
24181,18
32975,18
10276,18
28060,18
32158,18
10020,18
9297,18
13667,18
1329,18
27639,18
30414,18
20928,18
63,18
3674,18
31327,18
11147,18
1125,18
14159,18
11517,18
5047,18
3723,18
31674,18
30080,18
21040,18
17853,18
18369,18
32723,18
2837,18
31024,18
3684,18
23466,18
26465,18
1868,18
30329,18
22000,18
31599,18
17692,18
7363,18
33334,18
16942,18
27341,18
12055,18
24315,18
33827,18
21812,18
28804,18
32366,18
16119,18
15237,18
26910,18
10660,18
7411,18
15345,18
25268,18
19767,18
14365,18
31045,18
12899,18
10672,18
5638,18
33463,18
26199,18
3132,18
12676,18
781,18
34563,18
14500,18
32424,18
16294,18
17028,18
34086,18
28183,18
16930,18
34330,18
25128,18
8870,18
32924,18
5911,18
4664,18
33052,18
31363,18
8937,18
24750,18
5067,18
12248,18
30893,18
13777,18
16403,18
10472,18
4943,18
33542,18
5200,18
29800,18
24295,18
6111,18
2074,18
17693,18
29288,18
9469,18
